3055,90,1.871
3056,90,1.880
3056,90,2.028
3056,90,2.071
3056,90,1.923
3056,90,1.941
3056,90,1.928
3067,90,2.023
3067,90,1.923
3067,90,1.858
3067,90,1.880
3068,90,1.962
3068,90,1.980
3068,90,1.958
3068,90,1.967
3068,90,1.941
3079,90,1.958
3079,90,1.962
3079,90,1.975
3079,90,1.858
3079,90,2.002
3079,90,1.906
3080,90,1.914
3080,90,2.019
3080,90,2.010
3090,90,1.945
3090,90,2.006
3091,90,1.888
3091,90,1.997
3091,90,1.975
3091,90,1.975
3091,90,1.923
3091,90,2.015
3092,90,1.936
3102,90,2.089
3102,90,1.932
3102,90,1.936
3102,90,1.936
3103,90,2.023
3103,90,1.967
3103,90,1.875
3103,90,1.941
3103,90,1.984
3114,90,1.984
3114,90,1.910
3114,90,2.002
3114,90,1.880
3114,90,1.936
3115,90,1.928
3115,90,2.015
3115,90,1.958
3115,90,1.962
3125,90,1.945
3126,90,1.971
3126,90,1.910
3126,90,2.015
3126,90,1.941
3126,90,1.962
3127,90,1.910
3127,90,1.914
3127,90,1.975
3137,90,1.958
3137,90,1.962
3138,90,2.058
3138,90,2.002
3138,90,2.032
3138,90,1.980
3138,90,1.932
3138,90,1.910
3139,90,1.993
3149,90,2.041
3149,90,1.897
3149,90,2.049
3149,90,2.054
3150,90,1.997
3150,90,2.023
3150,90,1.975
3150,90,2.028
3150,90,1.975
3161,90,1.897
3161,90,2.019
3161,90,1.941
3161,90,1.949
3161,90,1.980
3162,90,1.962
3162,90,2.006
3162,90,1.958
3162,90,1.997
3172,90,1.989
3173,90,1.888
3173,90,1.975
3173,90,1.949
3173,90,1.980
3173,90,1.923
3173,90,1.962
3174,90,1.984
3174,90,2.010
3184,90,2.049
3184,90,1.884
3184,90,1.932
3185,90,2.028
3185,90,1.893
3185,90,2.019
3185,90,1.980
3185,90,1.941
3185,90,1.932
3196,90,2.015
3196,90,1.997
3196,90,2.049
3196,90,2.067
3196,90,1.949
3197,90,1.936
3197,90,2.023
3197,90,1.897
3197,90,1.914
3208,90,2.015
3208,90,1.906
3208,90,1.958
3208,90,2.019
3208,90,1.962
3208,90,1.962
3209,90,2.006
3209,90,1.997
3209,90,1.871
3219,90,1.858
3219,90,1.958
3220,90,1.919
3220,90,1.984
3220,90,1.928
3220,90,1.932
3220,90,1.914
3220,90,1.989
3221,90,1.984
3231,90,2.019
3231,90,1.875
3231,90,1.932
3231,90,1.910
3232,90,1.989
3232,90,1.910
3232,90,1.993
3232,90,1.967
3232,90,1.954
3243,90,1.932
3243,90,2.015
3243,90,1.914
3243,90,1.884
3243,90,1.945
3244,90,1.958
3244,90,1.910
3244,90,1.914
3244,90,1.910
3254,90,1.910
3255,90,2.023
3255,90,1.906
3255,90,1.967
3255,90,1.958
3255,90,1.967
3255,90,1.989
3256,90,1.893
3256,90,1.989
3266,90,1.967
3266,90,1.914
3266,90,1.958
3267,90,1.888
3267,90,1.941
3267,90,1.941
3267,90,1.993
3267,90,1.980
3267,90,1.875
3278,90,2.010
3278,90,2.032
3278,90,1.941
3278,90,1.941
3279,90,1.958
3279,90,1.923
3279,90,1.993
3279,90,1.945
3279,90,1.962
3290,90,1.941
3290,90,1.967
3290,90,1.962
3290,90,1.875
3290,90,1.967
3290,90,2.049
3291,90,1.945
3291,90,1.888
3291,90,1.897
3301,90,1.958
3301,90,1.967
3302,90,1.880
3302,90,2.028
3302,90,1.936
3302,90,1.941
3302,90,1.975
3302,90,2.002
3303,90,1.967
3313,90,1.962
3313,90,1.923
3313,90,1.928
3313,90,1.880
3314,90,1.989
3314,90,1.923
3314,90,1.910
3314,90,1.945
3314,90,1.923
3325,90,2.023
3325,90,1.923
3325,90,1.962
3325,90,1.936
3325,90,1.993
3326,90,1.993
3326,90,1.971
3326,90,1.971
3326,90,1.840
3336,90,1.993
3337,90,1.932
3337,90,1.945
3337,90,1.997
3337,90,1.187
3337,90,1.196
3338,90,1.165
3338,90,1.117
3338,90,1.183
3348,90,2.036
3348,90,2.006
3349,90,1.923
3349,90,2.010
3349,90,1.980
3349,90,1.893
3349,90,1.980
3349,90,1.910
3350,90,1.971
3360,90,1.997
3360,90,1.984
3360,90,1.888
3361,90,1.928
3361,90,1.971
3361,90,1.901
3361,90,1.932
3361,90,1.975
3361,90,1.971
3372,90,2.002
3372,90,2.028
3372,90,1.954
3372,90,1.967
3372,90,1.958
3373,90,2.019
3373,90,2.002
3373,90,1.958
3373,90,1.945
3383,90,1.945
3384,90,2.006
3384,90,1.967
3384,90,1.880
3384,90,1.923
3384,90,1.941
3384,90,1.932
3385,90,2.054
3385,90,1.962
3395,90,1.958
3395,90,1.897
3395,90,1.971
3396,90,1.906
3396,90,1.897
3396,90,1.958
3396,90,2.019
3396,90,1.928
3397,90,1.989
3407,90,2.032
3407,90,2.028
3407,90,2.002
3407,90,1.980
3408,90,1.980
3408,90,1.853
3408,90,1.884
3408,90,1.888
3408,90,1.945
3419,90,1.962
3419,90,2.028
3419,90,1.941
3419,90,1.997
3419,90,1.914
3419,90,2.006
3420,90,1.901
3420,90,1.962
3420,90,1.910
3430,90,1.971
3430,90,1.980
3431,90,1.980
3431,90,2.010
3431,90,1.984
3431,90,2.010
3431,90,1.867
3431,90,1.941
3432,90,1.975
3442,90,1.949
3442,90,2.002
3442,90,1.954
3443,90,1.932
3443,90,1.941
3443,90,1.923
3443,90,1.936
3443,90,1.958
3443,90,1.932
3454,90,1.906
3454,90,1.993
3454,90,1.910
3454,90,1.893
3454,90,1.936
3455,90,1.941
3455,90,1.888
3455,90,1.962
3455,90,1.980
3465,90,1.897
3466,90,2.028
3466,90,1.984
3466,90,1.932
3466,90,1.962
3466,90,1.928
3466,90,1.958
3467,90,1.962
3467,90,1.989
3477,90,1.993
3477,90,1.949
3478,90,1.975
3478,90,2.049
3478,90,1.928
3478,90,1.954
3478,90,1.928
3478,90,1.901
3479,90,1.980
3489,90,1.971
3489,90,1.936
3489,90,1.997
3489,90,1.989
3490,90,1.984
3490,90,1.984
3490,90,1.945
3490,90,1.871
